observation_id,place_id,iso3,place_name,indicator_id,indicator_code,indicator_name,raw_value,unit_label,reference_year,within_place_rank,comparison_basis,source_id,source_snapshot_id,source_vintage,extraction_timestamp,license_id,data_license_uri,uncertainty_class,caveat
painmap-human-mortality-context-v1:MNE:unsafe-wash-mortality:2019,MNE,MNE,Montenegro,unsafe-wash-mortality,SH.STA.WASH.P5,"Mortality attributed to unsafe water, sanitation and hygiene",1.8,"deaths per 100,000 population",2019,4,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:MAR:air-pollution-mortality:2019,MAR,MAR,Morocco,air-pollution-mortality,SH.STA.AIRP.P5,Mortality attributed to household and ambient air pollution,66.6,"deaths per 100,000 population",2019,1,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:MAR:road-traffic-mortality:2019,MAR,MAR,Morocco,road-traffic-mortality,SH.STA.TRAF.P5,Road traffic mortality,17,"deaths per 100,000 population",2019,2,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:MAR:unsafe-wash-mortality:2019,MAR,MAR,Morocco,unsafe-wash-mortality,SH.STA.WASH.P5,"Mortality attributed to unsafe water, sanitation and hygiene",4.6,"deaths per 100,000 population",2019,3,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:MAR:suicide-mortality:2019,MAR,MAR,Morocco,suicide-mortality,SH.STA.SUIC.P5,Suicide mortality,3.22,"deaths per 100,000 population",2019,4,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:MOZ:air-pollution-mortality:2019,MOZ,MOZ,Mozambique,air-pollution-mortality,SH.STA.AIRP.P5,Mortality attributed to household and ambient air pollution,228.4,"deaths per 100,000 population",2019,1,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:MOZ:unsafe-wash-mortality:2019,MOZ,MOZ,Mozambique,unsafe-wash-mortality,SH.STA.WASH.P5,"Mortality attributed to unsafe water, sanitation and hygiene",45.6,"deaths per 100,000 population",2019,2,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:MOZ:road-traffic-mortality:2019,MOZ,MOZ,Mozambique,road-traffic-mortality,SH.STA.TRAF.P5,Road traffic mortality,30,"deaths per 100,000 population",2019,3,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:MOZ:suicide-mortality:2019,MOZ,MOZ,Mozambique,suicide-mortality,SH.STA.SUIC.P5,Suicide mortality,11.59,"deaths per 100,000 population",2019,4,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:MMR:air-pollution-mortality:2019,MMR,MMR,Myanmar,air-pollution-mortality,SH.STA.AIRP.P5,Mortality attributed to household and ambient air pollution,184.1,"deaths per 100,000 population",2019,1,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:MMR:road-traffic-mortality:2019,MMR,MMR,Myanmar,road-traffic-mortality,SH.STA.TRAF.P5,Road traffic mortality,20.4,"deaths per 100,000 population",2019,2,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:MMR:unsafe-wash-mortality:2019,MMR,MMR,Myanmar,unsafe-wash-mortality,SH.STA.WASH.P5,"Mortality attributed to unsafe water, sanitation and hygiene",12.9,"deaths per 100,000 population",2019,3,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:MMR:suicide-mortality:2019,MMR,MMR,Myanmar,suicide-mortality,SH.STA.SUIC.P5,Suicide mortality,3.06,"deaths per 100,000 population",2019,4,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:NAM:air-pollution-mortality:2019,NAM,NAM,Namibia,air-pollution-mortality,SH.STA.AIRP.P5,Mortality attributed to household and ambient air pollution,142.5,"deaths per 100,000 population",2019,1,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:NAM:road-traffic-mortality:2019,NAM,NAM,Namibia,road-traffic-mortality,SH.STA.TRAF.P5,Road traffic mortality,34.8,"deaths per 100,000 population",2019,2,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:NAM:unsafe-wash-mortality:2019,NAM,NAM,Namibia,unsafe-wash-mortality,SH.STA.WASH.P5,"Mortality attributed to unsafe water, sanitation and hygiene",28.8,"deaths per 100,000 population",2019,3,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:NAM:suicide-mortality:2019,NAM,NAM,Namibia,suicide-mortality,SH.STA.SUIC.P5,Suicide mortality,8.3,"deaths per 100,000 population",2019,4,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:NPL:air-pollution-mortality:2019,NPL,NPL,Nepal,air-pollution-mortality,SH.STA.AIRP.P5,Mortality attributed to household and ambient air pollution,177.9,"deaths per 100,000 population",2019,1,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:NPL:unsafe-wash-mortality:2019,NPL,NPL,Nepal,unsafe-wash-mortality,SH.STA.WASH.P5,"Mortality attributed to unsafe water, sanitation and hygiene",17.8,"deaths per 100,000 population",2019,2,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:NPL:road-traffic-mortality:2019,NPL,NPL,Nepal,road-traffic-mortality,SH.STA.TRAF.P5,Road traffic mortality,16.3,"deaths per 100,000 population",2019,3,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:NPL:suicide-mortality:2019,NPL,NPL,Nepal,suicide-mortality,SH.STA.SUIC.P5,Suicide mortality,10.56,"deaths per 100,000 population",2019,4,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:NLD:air-pollution-mortality:2019,NLD,NLD,Netherlands,air-pollution-mortality,SH.STA.AIRP.P5,Mortality attributed to household and ambient air pollution,13.1,"deaths per 100,000 population",2019,1,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:NLD:suicide-mortality:2019,NLD,NLD,Netherlands,suicide-mortality,SH.STA.SUIC.P5,Suicide mortality,11.05,"deaths per 100,000 population",2019,2,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:NLD:road-traffic-mortality:2019,NLD,NLD,Netherlands,road-traffic-mortality,SH.STA.TRAF.P5,Road traffic mortality,4,"deaths per 100,000 population",2019,3,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:NLD:unsafe-wash-mortality:2019,NLD,NLD,Netherlands,unsafe-wash-mortality,SH.STA.WASH.P5,"Mortality attributed to unsafe water, sanitation and hygiene",3.4,"deaths per 100,000 population",2019,4,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:NZL:air-pollution-mortality:2019,NZL,NZL,New Zealand,air-pollution-mortality,SH.STA.AIRP.P5,Mortality attributed to household and ambient air pollution,12.2,"deaths per 100,000 population",2019,1,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:NZL:suicide-mortality:2019,NZL,NZL,New Zealand,suicide-mortality,SH.STA.SUIC.P5,Suicide mortality,11.81,"deaths per 100,000 population",2019,2,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:NZL:road-traffic-mortality:2019,NZL,NZL,New Zealand,road-traffic-mortality,SH.STA.TRAF.P5,Road traffic mortality,9.6,"deaths per 100,000 population",2019,3,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:NZL:unsafe-wash-mortality:2019,NZL,NZL,New Zealand,unsafe-wash-mortality,SH.STA.WASH.P5,"Mortality attributed to unsafe water, sanitation and hygiene",2.1,"deaths per 100,000 population",2019,4,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:NIC:air-pollution-mortality:2019,NIC,NIC,Nicaragua,air-pollution-mortality,SH.STA.AIRP.P5,Mortality attributed to household and ambient air pollution,84.4,"deaths per 100,000 population",2019,1,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:NIC:road-traffic-mortality:2019,NIC,NIC,Nicaragua,road-traffic-mortality,SH.STA.TRAF.P5,Road traffic mortality,16.9,"deaths per 100,000 population",2019,2,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:NIC:suicide-mortality:2019,NIC,NIC,Nicaragua,suicide-mortality,SH.STA.SUIC.P5,Suicide mortality,4.65,"deaths per 100,000 population",2019,3,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:NIC:unsafe-wash-mortality:2019,NIC,NIC,Nicaragua,unsafe-wash-mortality,SH.STA.WASH.P5,"Mortality attributed to unsafe water, sanitation and hygiene",3.5,"deaths per 100,000 population",2019,4,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:NER:air-pollution-mortality:2019,NER,NER,Niger,air-pollution-mortality,SH.STA.AIRP.P5,Mortality attributed to household and ambient air pollution,213.3,"deaths per 100,000 population",2019,1,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:NER:unsafe-wash-mortality:2019,NER,NER,Niger,unsafe-wash-mortality,SH.STA.WASH.P5,"Mortality attributed to unsafe water, sanitation and hygiene",70.3,"deaths per 100,000 population",2019,2,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:NER:road-traffic-mortality:2019,NER,NER,Niger,road-traffic-mortality,SH.STA.TRAF.P5,Road traffic mortality,25.5,"deaths per 100,000 population",2019,3,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:NER:suicide-mortality:2019,NER,NER,Niger,suicide-mortality,SH.STA.SUIC.P5,Suicide mortality,4.54,"deaths per 100,000 population",2019,4,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:NGA:air-pollution-mortality:2019,NGA,NGA,Nigeria,air-pollution-mortality,SH.STA.AIRP.P5,Mortality attributed to household and ambient air pollution,165.2,"deaths per 100,000 population",2019,1,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:NGA:unsafe-wash-mortality:2019,NGA,NGA,Nigeria,unsafe-wash-mortality,SH.STA.WASH.P5,"Mortality attributed to unsafe water, sanitation and hygiene",71.7,"deaths per 100,000 population",2019,2,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:NGA:road-traffic-mortality:2019,NGA,NGA,Nigeria,road-traffic-mortality,SH.STA.TRAF.P5,Road traffic mortality,20.7,"deaths per 100,000 population",2019,3,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:NGA:suicide-mortality:2019,NGA,NGA,Nigeria,suicide-mortality,SH.STA.SUIC.P5,Suicide mortality,4.41,"deaths per 100,000 population",2019,4,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:PRK:air-pollution-mortality:2019,PRK,PRK,North Korea,air-pollution-mortality,SH.STA.AIRP.P5,Mortality attributed to household and ambient air pollution,212.8,"deaths per 100,000 population",2019,1,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:PRK:road-traffic-mortality:2019,PRK,PRK,North Korea,road-traffic-mortality,SH.STA.TRAF.P5,Road traffic mortality,24.2,"deaths per 100,000 population",2019,2,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:PRK:suicide-mortality:2019,PRK,PRK,North Korea,suicide-mortality,SH.STA.SUIC.P5,Suicide mortality,10.05,"deaths per 100,000 population",2019,3,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:PRK:unsafe-wash-mortality:2019,PRK,PRK,North Korea,unsafe-wash-mortality,SH.STA.WASH.P5,"Mortality attributed to unsafe water, sanitation and hygiene",4.1,"deaths per 100,000 population",2019,4,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:MKD:air-pollution-mortality:2019,MKD,MKD,North Macedonia,air-pollution-mortality,SH.STA.AIRP.P5,Mortality attributed to household and ambient air pollution,95.6,"deaths per 100,000 population",2019,1,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:MKD:road-traffic-mortality:2019,MKD,MKD,North Macedonia,road-traffic-mortality,SH.STA.TRAF.P5,Road traffic mortality,5.1,"deaths per 100,000 population",2019,2,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:MKD:suicide-mortality:2019,MKD,MKD,North Macedonia,suicide-mortality,SH.STA.SUIC.P5,Suicide mortality,5.02,"deaths per 100,000 population",2019,3,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
painmap-human-mortality-context-v1:MKD:unsafe-wash-mortality:2019,MKD,MKD,North Macedonia,unsafe-wash-mortality,SH.STA.WASH.P5,"Mortality attributed to unsafe water, sanitation and hygiene",1,"deaths per 100,000 population",2019,4,latest_common_year,world-bank-who-mortality-context,snapshot.world-bank-who-mortality-context.2026-07-14,World Health Organization estimate via World Bank Indicators API; observation year 2019,2026-07-14T12:47:02Z,cc-by-4.0,https://creativecommons.org/licenses/by/4.0/,low,"Mortality is a severe-outcome context proxy. It does not measure pain intensity, duration, prevalence, disability, non-fatal suffering, or total welfare burden."
