observation_id,place_id,iso3,place_name,indicator_id,indicator_code,indicator_name,domain,raw_value,unit_label,reference_year,global_rank_within_indicator,indicator_country_count,adverse_percentile_within_indicator,comparison_direction,source_id,source_snapshot_id,source_vintage,extraction_timestamp,license_id,data_license_uri,evidence_kind,uncertainty_class,pain_relevance,caveat
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:BOL:maternal-mortality:2023,BOL,BOL,Bolivia,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,146,"deaths per 100,000 live births",2023,51,194,74.09,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:NPL:maternal-mortality:2023,NPL,NPL,Nepal,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,142,"deaths per 100,000 live births",2023,52,194,73.58,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:IDN:maternal-mortality:2023,IDN,IDN,Indonesia,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,140,"deaths per 100,000 live births",2023,53,194,73.06,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:NAM:maternal-mortality:2023,NAM,NAM,Namibia,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,139,"deaths per 100,000 live births",2023,54,194,72.54,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:KHM:maternal-mortality:2023,KHM,KHM,Cambodia,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,137,"deaths per 100,000 live births",2023,55,194,72.02,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:JAM:maternal-mortality:2023,JAM,JAM,Jamaica,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,130,"deaths per 100,000 live births",2023,56,194,71.5,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:FSM:maternal-mortality:2023,FSM,FSM,Federated States of Micronesia,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,129,"deaths per 100,000 live births",2023,57,194,70.98,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:DOM:maternal-mortality:2023,DOM,DOM,Dominican Republic,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,124,"deaths per 100,000 live births",2023,58,194,70.47,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:SLB:maternal-mortality:2023,SLB,SLB,Solomon Islands,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,123,"deaths per 100,000 live births",2023,59,194,69.95,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:SWZ:maternal-mortality:2023,SWZ,SWZ,Eswatini,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,118,"deaths per 100,000 live births",2023,60,194,69.43,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:YEM:maternal-mortality:2023,YEM,YEM,Yemen,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,118,"deaths per 100,000 live births",2023,60,194,69.43,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:ZAF:maternal-mortality:2023,ZAF,ZAF,South Africa,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,118,"deaths per 100,000 live births",2023,60,194,69.43,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:BGD:maternal-mortality:2023,BGD,BGD,Bangladesh,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,115,"deaths per 100,000 live births",2023,63,194,67.88,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:LAO:maternal-mortality:2023,LAO,LAO,Laos,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,112,"deaths per 100,000 live births",2023,64,194,67.36,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:WSM:maternal-mortality:2023,WSM,WSM,Samoa,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,101,"deaths per 100,000 live births",2023,65,194,66.84,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:VUT:maternal-mortality:2023,VUT,VUT,Vanuatu,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,100,"deaths per 100,000 live births",2023,66,194,66.32,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:MOZ:maternal-mortality:2023,MOZ,MOZ,Mozambique,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,99,"deaths per 100,000 live births",2023,67,194,65.8,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:GTM:maternal-mortality:2023,GTM,GTM,Guatemala,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,94,"deaths per 100,000 live births",2023,68,194,65.28,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:PLW:maternal-mortality:2023,PLW,PLW,Palau,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,89,"deaths per 100,000 live births",2023,69,194,64.77,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:ZMB:maternal-mortality:2023,ZMB,ZMB,Zambia,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,85,"deaths per 100,000 live births",2023,70,194,64.25,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:PHL:maternal-mortality:2023,PHL,PHL,Philippines,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,84,"deaths per 100,000 live births",2023,71,194,63.73,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:SUR:maternal-mortality:2023,SUR,SUR,Suriname,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,84,"deaths per 100,000 live births",2023,71,194,63.73,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:IND:maternal-mortality:2023,IND,IND,India,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,80,"deaths per 100,000 live births",2023,73,194,62.69,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:KIR:maternal-mortality:2023,KIR,KIR,Kiribati,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,80,"deaths per 100,000 live births",2023,73,194,62.69,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
painmap-human-health-pressure-context-v1:BHS:maternal-mortality:2023,BHS,BHS,The Bahamas,maternal-mortality,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",maternal-health,76,"deaths per 100,000 live births",2023,75,194,61.66,higher_value_more_adverse_context,world-bank-health-pressure-context,snapshot.world-bank-health-pressure.sh.sta.mmrt.2026-07-31,"Trends in Maternal Mortality, World Health Organization (WHO), uri: https://www.who.int/news/item/23-02-2023-a-woman-dies-every-two-minutes-due-to-pregnancy-or-childbirth--un-agencies;
UN Children's Fund (UNICEF), note: Trends in Maternal Mortality;
UN Population Fund (UNFPA), note: Trends in Maternal Mortality;
World Bank Group (WBG), note: Trends in Maternal Mortality; observation year 2023; retrieved 2026-07-31",2026-07-31T06:16:43Z,world-bank-terms,https://www.worldbank.org/en/about/legal/terms-of-use-for-datasets,proxy,low,"Maternal mortality is a severe obstetric-outcome proxy. It does not capture nonfatal labor pain, obstetric injury, morbidity, or access to analgesia.","Proxy/context indicator only. It does not directly measure pain intensity, duration, prevalence, disability, or total suffering."
