candidate_id,seed_url,resolved_url,http_status,content_type,byte_size,sha256,is_official_fao_domain,resource_type,contains_qcl,contains_rp,contains_download,contains_api,contains_bulk,contains_fenix,candidate_endpoint_or_reference,candidate_endpoint_type,candidate_supports_qcl,candidate_supports_rp,candidate_supports_metadata_only,candidate_supports_data_download,recommended_status,recommended_next_action,error
ref-117,https://www.fao.org/contact-us/terms/db-terms-of-use/en/,https://www.fao.org/images/corporatelibraries/social-icons/wechat_qr.jpg,reference_only,,0,,true,other,false,true,false,false,false,false,https://www.fao.org/images/corporatelibraries/social-icons/wechat_qr.jpg,reference,false,true,false,false,manual_review_required,Official FAO reference found but relevance is unclear; review manually.,
ref-118,https://www.fao.org/contact-us/terms/db-terms-of-use/en/,https://www.fao.org/images/corporatelibraries/social-icons/whatsapp-icon.svg?sfvrsn=6cfc5647_1,reference_only,,0,,true,other,false,true,false,false,false,false,https://www.fao.org/images/corporatelibraries/social-icons/whatsapp-icon.svg?sfvrsn=6cfc5647_1,reference,false,true,false,false,manual_review_required,Official FAO reference found but relevance is unclear; review manually.,
ref-119,https://www.fao.org/contact-us/terms/db-terms-of-use/en/,https://www.fao.org/infoods/infoods/tables-and-databases/faoinfoods-databases/en/,reference_only,,0,,true,html,false,false,false,false,false,false,https://www.fao.org/infoods/infoods/tables-and-databases/faoinfoods-databases/en/,reference,false,false,false,false,manual_review_required,Official FAO reference found but relevance is unclear; review manually.,
ref-120,https://www.fao.org/contact-us/terms/db-terms-of-use/en/,https://www.fao.org/media/images/corporatenavigationlibraries/default-album/uf21gr5-fao80-1_blue.svg?sfvrsn=c6153fd4_3,reference_only,,0,,true,other,false,true,false,false,false,false,https://www.fao.org/media/images/corporatenavigationlibraries/default-album/uf21gr5-fao80-1_blue.svg?sfvrsn=c6153fd4_3,reference,false,true,false,false,manual_review_required,Official FAO reference found but relevance is unclear; review manually.,
ref-121,https://www.fao.org/contact-us/terms/db-terms-of-use/en/,https://www.fao.org/neareast/en/,reference_only,,0,,true,html,false,false,false,false,false,false,https://www.fao.org/neareast/en/,reference,false,false,false,false,manual_review_required,Official FAO reference found but relevance is unclear; review manually.,
ref-122,https://www.fao.org/contact-us/terms/db-terms-of-use/en/,https://www.fao.org/nr/water/aquastat/data/query/index.html?lang=en,reference_only,,0,,true,html,false,false,false,false,false,false,https://www.fao.org/nr/water/aquastat/data/query/index.html?lang=en,reference,false,false,false,false,manual_review_required,Official FAO reference found but relevance is unclear; review manually.,
ref-123,https://www.fao.org/contact-us/terms/db-terms-of-use/en/,https://www.fao.org/transparency/en,reference_only,,0,,true,other,false,false,false,false,false,false,https://www.fao.org/transparency/en,reference,false,false,false,false,manual_review_required,Official FAO reference found but relevance is unclear; review manually.,
ref-124,https://www.fao.org/contact-us/terms/db-terms-of-use/en/,https://www.fao.org/unfao/procurement/en,reference_only,,0,,true,other,false,false,false,false,false,false,https://www.fao.org/unfao/procurement/en,reference,false,false,false,false,manual_review_required,Official FAO reference found but relevance is unclear; review manually.,
ref-125,https://www.fao.org/contact-us/terms/db-terms-of-use/en/,https://www.fao.org/wiews/data/domains/monitoring-framework/en/,reference_only,,0,,true,html,false,false,false,false,false,false,https://www.fao.org/wiews/data/domains/monitoring-framework/en/,reference,false,false,false,false,manual_review_required,Official FAO reference found but relevance is unclear; review manually.,
seed-002,https://www.fao.org/faostat/en/#data/QCL,https://www.fao.org/faostat/en/#data/QCL,200,text/html,3752,e7d6c678671ba94e79217f3ed76de34cf93d3414d9677cedecb66c84089846af,true,html,true,false,false,true,false,true,,fetched_seed_resource,true,false,true,false,official_page_only,Official HTML/app page inspected; use only for endpoint discovery.,
ref-127,https://www.fao.org/faostat/en/#data/QCL,https://www.fao.org/faostat/en/>        window.dataLayer = window.dataLayer || [];        window.dataLayer.push({        ,reference_only,,0,,true,other,false,false,false,false,false,false,https://www.fao.org/faostat/en/>        window.dataLayer = window.dataLayer || [];        window.dataLayer.push({        ,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-128,https://www.fao.org/faostat/en/#data/QCL,https://www.fao.org/faostat/en/>    <script data-main=,reference_only,,0,,true,other,false,false,false,false,false,false,https://www.fao.org/faostat/en/>    <script data-main=,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-129,https://www.fao.org/faostat/en/#data/QCL,"https://www.fao.org/faostat/en/></script><!-- FAOSTAT -->    <!-- Google Tag Manager -->    <script>(function(w,d,s,l,i){w[l]=w[l]||[];w[l].push({",reference_only,,0,,true,other,false,false,false,false,false,false,"https://www.fao.org/faostat/en/></script><!-- FAOSTAT -->    <!-- Google Tag Manager -->    <script>(function(w,d,s,l,i){w[l]=w[l]||[];w[l].push({",page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-130,https://www.fao.org/faostat/en/#data/QCL,https://www.fao.org/faostat/en/FAOSTAT provides free access to food and agriculture data for over 245 countries and territories and covers all FAO regional groupings from 1961 to the most recent year available.,reference_only,,0,,true,other,false,false,false,false,false,false,https://www.fao.org/faostat/en/FAOSTAT provides free access to food and agriculture data for over 245 countries and territories and covers all FAO regional groupings from 1961 to the most recent year available.,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-131,https://www.fao.org/faostat/en/#data/QCL,https://www.fao.org/faostat/en/dataLayer,reference_only,,0,,true,other,false,false,false,false,false,false,https://www.fao.org/faostat/en/dataLayer,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-132,https://www.fao.org/faostat/en/#data/QCL,https://www.fao.org/faostat/en/dist/css/index.css,reference_only,,0,,true,other,false,false,false,false,false,false,https://www.fao.org/faostat/en/dist/css/index.css,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-133,https://www.fao.org/faostat/en/#data/QCL,https://www.fao.org/faostat/en/faostat.appcache,reference_only,,0,,true,other,false,false,false,false,false,false,https://www.fao.org/faostat/en/faostat.appcache,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-134,https://www.fao.org/faostat/en/#data/QCL,https://www.fao.org/faostat/en/humans.txt,reference_only,,0,,true,other,false,false,false,false,false,false,https://www.fao.org/faostat/en/humans.txt,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-135,https://www.fao.org/faostat/en/#data/QCL,https://www.fao.org/faostat/en/src/css/repo/bootstrap-table.min.css,reference_only,,0,,true,other,false,false,false,false,false,false,https://www.fao.org/faostat/en/src/css/repo/bootstrap-table.min.css,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-136,https://www.fao.org/faostat/en/#data/QCL,https://www.fao.org/faostat/en/src/css/repo/bootstrap.min.css,reference_only,,0,,true,other,false,false,false,false,false,false,https://www.fao.org/faostat/en/src/css/repo/bootstrap.min.css,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-137,https://www.fao.org/faostat/en/#data/QCL,https://www.fao.org/faostat/en/src/css/repo/dataTables.bootstrap.min.css,reference_only,,0,,true,other,false,false,false,false,false,false,https://www.fao.org/faostat/en/src/css/repo/dataTables.bootstrap.min.css,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-138,https://www.fao.org/faostat/en/#data/QCL,https://www.fao.org/faostat/en/src/css/repo/fixedColumns.bootstrap.min.css,reference_only,,0,,true,other,false,false,false,false,false,false,https://www.fao.org/faostat/en/src/css/repo/fixedColumns.bootstrap.min.css,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-139,https://www.fao.org/faostat/en/#data/QCL,https://www.fao.org/faostat/en/src/css/repo/introjs.min.css,reference_only,,0,,true,other,false,false,false,false,false,false,https://www.fao.org/faostat/en/src/css/repo/introjs.min.css,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-140,https://www.fao.org/faostat/en/#data/QCL,https://www.fao.org/faostat/en/src/css/repo/ion.rangeSlider.css,reference_only,,0,,true,other,false,false,false,false,false,false,https://www.fao.org/faostat/en/src/css/repo/ion.rangeSlider.css,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-141,https://www.fao.org/faostat/en/#data/QCL,https://www.fao.org/faostat/en/src/css/repo/ion.rangeSlider.skinHTML5.css,reference_only,,0,,true,html,false,false,false,false,false,false,https://www.fao.org/faostat/en/src/css/repo/ion.rangeSlider.skinHTML5.css,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-142,https://www.fao.org/faostat/en/#data/QCL,https://www.fao.org/faostat/en/src/css/repo/jbPivot.css,reference_only,,0,,true,other,false,false,false,false,false,false,https://www.fao.org/faostat/en/src/css/repo/jbPivot.css,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-143,https://www.fao.org/faostat/en/#data/QCL,https://www.fao.org/faostat/en/src/css/repo/jquery-ui.custom.min.css,reference_only,,0,,true,other,false,false,false,false,false,false,https://www.fao.org/faostat/en/src/css/repo/jquery-ui.custom.min.css,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-144,https://www.fao.org/faostat/en/#data/QCL,https://www.fao.org/faostat/en/src/css/repo/jstree.style.min.css,reference_only,,0,,true,other,false,false,false,false,false,false,https://www.fao.org/faostat/en/src/css/repo/jstree.style.min.css,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-145,https://www.fao.org/faostat/en/#data/QCL,https://www.fao.org/faostat/en/src/css/repo/leaflet.css,reference_only,,0,,true,other,false,false,false,false,false,false,https://www.fao.org/faostat/en/src/css/repo/leaflet.css,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-146,https://www.fao.org/faostat/en/#data/QCL,https://www.fao.org/faostat/en/src/css/repo/normalize.css,reference_only,,0,,true,other,false,false,false,false,false,false,https://www.fao.org/faostat/en/src/css/repo/normalize.css,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-147,https://www.fao.org/faostat/en/#data/QCL,https://www.fao.org/faostat/en/src/css/repo/nprogress.css,reference_only,,0,,true,other,false,false,false,false,false,false,https://www.fao.org/faostat/en/src/css/repo/nprogress.css,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-148,https://www.fao.org/faostat/en/#data/QCL,https://www.fao.org/faostat/en/src/css/repo/outdatedbrowser.min.css,reference_only,,0,,true,other,false,false,false,false,false,false,https://www.fao.org/faostat/en/src/css/repo/outdatedbrowser.min.css,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-149,https://www.fao.org/faostat/en/#data/QCL,https://www.fao.org/faostat/en/src/css/repo/select2.css,reference_only,,0,,true,other,false,false,false,false,false,false,https://www.fao.org/faostat/en/src/css/repo/select2.css,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-150,https://www.fao.org/faostat/en/#data/QCL,https://www.fao.org/faostat/en/src/css/repo/swiper.min.css,reference_only,,0,,true,other,false,false,false,false,false,false,https://www.fao.org/faostat/en/src/css/repo/swiper.min.css,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-151,https://www.fao.org/faostat/en/#data/QCL,https://www.fao.org/faostat/en/src/css/repo/toastr.min.css,reference_only,,0,,true,other,false,false,false,false,false,false,https://www.fao.org/faostat/en/src/css/repo/toastr.min.css,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-152,https://www.fao.org/faostat/en/#data/QCL,https://www.fao.org/faostat/en/src/css/repo/waves.min.css,reference_only,,0,,true,other,false,false,false,false,false,false,https://www.fao.org/faostat/en/src/css/repo/waves.min.css,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-153,https://www.fao.org/faostat/en/#data/QCL,https://www.fao.org/faostat/en/src/images/logo/FAO-logo.svg,reference_only,,0,,true,other,false,false,false,false,false,false,https://www.fao.org/faostat/en/src/images/logo/FAO-logo.svg,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-154,https://www.fao.org/faostat/en/#data/QCL,https://www.fao.org/faostat/en/src/js/lib/repo/require.min.js,reference_only,,0,,true,javascript,false,false,false,false,false,false,https://www.fao.org/faostat/en/src/js/lib/repo/require.min.js,javascript_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-155,https://www.fao.org/faostat/en/#data/QCL,https://www.fao.org/faostat/en/submodules/fenix-ui-map/dist/fenix-ui-map.min.css,reference_only,,0,,true,other,false,false,false,false,false,true,https://www.fao.org/faostat/en/submodules/fenix-ui-map/dist/fenix-ui-map.min.css,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
seed-003,https://www.fao.org/faostat/en/#data/RP,https://www.fao.org/faostat/en/#data/RP,200,text/html,3752,e7d6c678671ba94e79217f3ed76de34cf93d3414d9677cedecb66c84089846af,true,html,false,true,false,true,false,true,,fetched_seed_resource,false,true,true,false,official_page_only,Official HTML/app page inspected; use only for endpoint discovery.,
seed-004,https://www.fao.org/faostat/en/#data,https://www.fao.org/faostat/en/#data,200,text/html,3752,e7d6c678671ba94e79217f3ed76de34cf93d3414d9677cedecb66c84089846af,true,html,false,false,false,true,false,true,,fetched_seed_resource,false,false,true,false,official_page_only,Official HTML/app page inspected; use only for endpoint discovery.,
seed-005,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/,200,text/html; charset=utf-8,460441,148cf7cea5a190e5a66b7980d3c8bae9f29e7680a3163e5a342ec938860e4eef,true,html,false,true,true,true,true,false,,fetched_seed_resource,false,true,true,false,official_page_only,Official HTML/app page inspected; use only for endpoint discovery.,
ref-159,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/(Re)inicialización exitosa de dataflows relacionados en el espacio {label}:,reference_only,,0,,true,other,false,false,false,false,false,false,https://dataexplorer.fao.org/(Re)inicialización exitosa de dataflows relacionados en el espacio {label}:,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-160,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/(Re-)index dataflow,reference_only,,0,,true,other,false,false,false,false,false,false,https://dataexplorer.fao.org/(Re-)index dataflow,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-161,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/(Ré)initialisation réussie des dataflows associés dans l,reference_only,,0,,true,other,false,false,false,false,false,false,https://dataexplorer.fao.org/(Ré)initialisation réussie des dataflows associés dans l,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-162,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/(Ré-)indexer le dataflow,reference_only,,0,,true,other,false,false,false,false,false,false,https://dataexplorer.fao.org/(Ré-)indexer le dataflow,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-163,https://dataexplorer.fao.org/,"https://dataexplorer.fao.org/. Los segmentos de fila representarán todas las combinaciones posibles de los otros elementos de dimensión seleccionados (con una limitación de 5 segmentos como máximo). Reduzca la selección a solo dos dimensiones diferentes si los segmentos deben representar los elementos de una sola dimensión. {Br} {br} \u003cb\u003e ¿Todas las filas apiladas están sombreadas en gris y no se pueden distinguir? \u003c/b\u003e {br} Filas apiladas sólo están coloreadas si están especialmente resaltadas; de lo contrario, su propósito es proporcionar una descripción general del tamaño de los valores de todas las categorías. Utilice la función de resaltado en el menú ",reference_only,,0,,true,other,false,false,false,true,false,false,"https://dataexplorer.fao.org/. Los segmentos de fila representarán todas las combinaciones posibles de los otros elementos de dimensión seleccionados (con una limitación de 5 segmentos como máximo). Reduzca la selección a solo dos dimensiones diferentes si los segmentos deben representar los elementos de una sola dimensión. {Br} {br} \u003cb\u003e ¿Todas las filas apiladas están sombreadas en gris y no se pueden distinguir? \u003c/b\u003e {br} Filas apiladas sólo están coloreadas si están especialmente resaltadas; de lo contrario, su propósito es proporcionar una descripción general del tamaño de los valores de todas las categorías. Utilice la función de resaltado en el menú ",api_or_metadata_candidate,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-164,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/. {Br} {br} \u003cb\u003e ¿Quería un gráfico de filas apiladas porcentuales? \u003c/b\u003e {br} Utilice la opción de personalización ,reference_only,,0,,true,other,false,false,false,true,false,false,https://dataexplorer.fao.org/. {Br} {br} \u003cb\u003e ¿Quería un gráfico de filas apiladas porcentuales? \u003c/b\u003e {br} Utilice la opción de personalización ,api_or_metadata_candidate,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-165,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/.Stat Data Explorer,reference_only,,0,,true,other,false,false,false,false,false,false,https://dataexplorer.fao.org/.Stat Data Explorer,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-166,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/.Stat Data Explorer • {dataflowName},reference_only,,0,,true,other,false,false,false,false,false,false,https://dataexplorer.fao.org/.Stat Data Explorer • {dataflowName},page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-167,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/.Stat Data Viewer,reference_only,,0,,true,other,false,false,false,false,false,false,https://dataexplorer.fao.org/.Stat Data Viewer,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-168,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/.Stat 数据资源管理器 • {dataflowName},reference_only,,0,,true,other,false,false,false,false,false,false,https://dataexplorer.fao.org/.Stat 数据资源管理器 • {dataflowName},page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-169,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/? \u003c/b\u003e {br} Los gráficos de filas apiladas necesitan datos que cubran al menos 2 puntos de datos. Verifique y aumente los elementos de dimensión seleccionados actualmente. {Br} {br} \u003cb\u003e ¿El gráfico no tiene el tamaño o la escala de eje deseados? \u003c/b\u003e {br} Utilice las diversas opciones de personalización del gráfico que encontrará debajo el menú ,reference_only,,0,,true,other,false,false,false,true,false,false,https://dataexplorer.fao.org/? \u003c/b\u003e {br} Los gráficos de filas apiladas necesitan datos que cubran al menos 2 puntos de datos. Verifique y aumente los elementos de dimensión seleccionados actualmente. {Br} {br} \u003cb\u003e ¿El gráfico no tiene el tamaño o la escala de eje deseados? \u003c/b\u003e {br} Utilice las diversas opciones de personalización del gráfico que encontrará debajo el menú ,api_or_metadata_candidate,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-170,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/?\u003c/b\u003e{br}Make sure to have a selection that includes at least 1 data point. You can check data availability using the ,reference_only,,0,,true,other,false,false,false,false,false,false,https://dataexplorer.fao.org/?\u003c/b\u003e{br}Make sure to have a selection that includes at least 1 data point. You can check data availability using the ,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-171,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/A timeline chart cannot be shown because the data has no time dimension.,reference_only,,0,,true,other,false,false,false,false,false,false,https://dataexplorer.fao.org/A timeline chart cannot be shown because the data has no time dimension.,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-172,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/API SDMX. Réduisez la sélection de filtres pour générer une requête de données SDMX valide.,reference_only,,0,,true,other,false,false,false,true,false,false,https://dataexplorer.fao.org/API SDMX. Réduisez la sélection de filtres pour générer une requête de données SDMX valide.,api_or_metadata_candidate,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-173,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/API documentation,reference_only,,0,,true,other,false,false,false,true,false,false,https://dataexplorer.fao.org/API documentation,api_or_metadata_candidate,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-174,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/API pour développeur,reference_only,,0,,true,other,false,false,false,true,false,false,https://dataexplorer.fao.org/API pour développeur,api_or_metadata_candidate,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-175,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/API разработчика,reference_only,,0,,true,other,false,false,false,true,false,false,https://dataexplorer.fao.org/API разработчика,api_or_metadata_candidate,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-176,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/API 文档,reference_only,,0,,true,other,false,false,false,true,false,false,https://dataexplorer.fao.org/API 文档,api_or_metadata_candidate,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-177,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/Accueil – .Stat Data Explorer - Logo,reference_only,,0,,true,other,false,false,false,false,false,false,https://dataexplorer.fao.org/Accueil – .Stat Data Explorer - Logo,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-178,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/Activar dataflow,reference_only,,0,,true,other,false,false,false,false,false,false,https://dataexplorer.fao.org/Activar dataflow,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-179,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/Activate dataflow,reference_only,,0,,true,other,false,false,false,false,false,false,https://dataexplorer.fao.org/Activate dataflow,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-180,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/Activer le dataflow,reference_only,,0,,true,other,false,false,false,false,false,false,https://dataexplorer.fao.org/Activer le dataflow,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-181,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/Add ref. metadata link,reference_only,,0,,true,other,false,false,false,false,false,false,https://dataexplorer.fao.org/Add ref. metadata link,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-182,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/Advertencia(s) para la (re)inicialización de dataflows relacionados en el espacio {label}:,reference_only,,0,,true,other,false,false,false,false,false,false,https://dataexplorer.fao.org/Advertencia(s) para la (re)inicialización de dataflows relacionados en el espacio {label}:,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-183,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/Allow for a later emergency restoration of the current live data,reference_only,,0,,true,other,false,false,false,false,false,false,https://dataexplorer.fao.org/Allow for a later emergency restoration of the current live data,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-184,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/Allows adding new embargoed and non-embargoed data (Note: In .Stat Suite this permission currently also allows updating existing embargoed and non-embargoed data.),reference_only,,0,,true,other,false,false,false,false,false,false,https://dataexplorer.fao.org/Allows adding new embargoed and non-embargoed data (Note: In .Stat Suite this permission currently also allows updating existing embargoed and non-embargoed data.),page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-185,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/Allows deleting embargoed and non-embargoed data,reference_only,,0,,true,other,false,false,false,false,false,false,https://dataexplorer.fao.org/Allows deleting embargoed and non-embargoed data,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-186,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/Allows retrieving embargoed data,reference_only,,0,,true,other,false,false,false,false,false,false,https://dataexplorer.fao.org/Allows retrieving embargoed data,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-187,https://dataexplorer.fao.org/,https://dataexplorer.fao.org/Allows retrieving non-embargoed data,reference_only,,0,,true,other,false,false,false,false,false,false,https://dataexplorer.fao.org/Allows retrieving non-embargoed data,page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
ref-188,https://dataexplorer.fao.org/,"https://dataexplorer.fao.org/Allows technically plugging the dataflow to the underlying data and/or ref. metadata, e.g. when already uploaded data or metadata is not accessible.",reference_only,,0,,true,other,false,false,false,false,false,false,"https://dataexplorer.fao.org/Allows technically plugging the dataflow to the underlying data and/or ref. metadata, e.g. when already uploaded data or metadata is not accessible.",page_or_app_reference,false,false,true,false,official_metadata_endpoint_candidate,Candidate official FAO metadata/API/app reference; report to ChatGPT before fetching further.,
