candidate_row_id,release_candidate_id,release_id,place_id,iso3,country_name,layer_id,issue_id,metric_id,indicator_id,indicator_name,row_role,evidence_kind,value_type,raw_value,normalized_value,display_value,unit_label,ranking_mode,rank_value,reference_period,reference_period_semantics,source_vintage,method_id,method_version,transform_version,source_ids,source_snapshot_ids,license_id,attribution,uncertainty_class,caveat,comparability_group_id,evidence_compatibility_rule,coverage_status,coverage_reason,missing_inputs,promotion_decision,allowed_use_scope,source_file_checksum,source_file_checksum_algorithm,source_file_byte_size,retrieval_timestamp
wdi-context-mhl-ag-lnd-agri-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,MHL,MHL,Marshall Islands,country-context-agricultural-land,issue.wild-animals,agricultural_land_sq_km,AG.LND.AGRI.K2,Agricultural land (sq. km),country_context_agricultural_land_denominator,direct_context,area,70,,70 sq km,sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.3""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-agricultural-land,"comparable only as WDI agricultural-land context denominator, not as animal suffering estimate",partial_context_only,WDI agricultural-land context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,68d32178d5806c1d34cd29f34159fe7742668aea1d981f20d60a045943f24eee,sha256,3696853,2026-07-07T10:23:54Z
wdi-context-mkd-ag-lnd-agri-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,MKD,MKD,North Macedonia,country-context-agricultural-land,issue.wild-animals,agricultural_land_sq_km,AG.LND.AGRI.K2,Agricultural land (sq. km),country_context_agricultural_land_denominator,direct_context,area,12510,,"12,510 sq km",sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.3""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-agricultural-land,"comparable only as WDI agricultural-land context denominator, not as animal suffering estimate",partial_context_only,WDI agricultural-land context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,68d32178d5806c1d34cd29f34159fe7742668aea1d981f20d60a045943f24eee,sha256,3696853,2026-07-07T10:23:54Z
wdi-context-mli-ag-lnd-agri-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,MLI,MLI,Mali,country-context-agricultural-land,issue.wild-animals,agricultural_land_sq_km,AG.LND.AGRI.K2,Agricultural land (sq. km),country_context_agricultural_land_denominator,direct_context,area,432794.888,,"432,794.89 sq km",sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.3""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-agricultural-land,"comparable only as WDI agricultural-land context denominator, not as animal suffering estimate",partial_context_only,WDI agricultural-land context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,68d32178d5806c1d34cd29f34159fe7742668aea1d981f20d60a045943f24eee,sha256,3696853,2026-07-07T10:23:54Z
wdi-context-mlt-ag-lnd-agri-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,MLT,MLT,Malta,country-context-agricultural-land,issue.wild-animals,agricultural_land_sq_km,AG.LND.AGRI.K2,Agricultural land (sq. km),country_context_agricultural_land_denominator,direct_context,area,82.91,,82.91 sq km,sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.3""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-agricultural-land,"comparable only as WDI agricultural-land context denominator, not as animal suffering estimate",partial_context_only,WDI agricultural-land context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,68d32178d5806c1d34cd29f34159fe7742668aea1d981f20d60a045943f24eee,sha256,3696853,2026-07-07T10:23:54Z
wdi-context-mmr-ag-lnd-agri-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,MMR,MMR,Myanmar,country-context-agricultural-land,issue.wild-animals,agricultural_land_sq_km,AG.LND.AGRI.K2,Agricultural land (sq. km),country_context_agricultural_land_denominator,direct_context,area,129973.32,,"129,973.32 sq km",sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.3""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-agricultural-land,"comparable only as WDI agricultural-land context denominator, not as animal suffering estimate",partial_context_only,WDI agricultural-land context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,68d32178d5806c1d34cd29f34159fe7742668aea1d981f20d60a045943f24eee,sha256,3696853,2026-07-07T10:23:54Z
wdi-context-mne-ag-lnd-agri-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,MNE,MNE,Montenegro,country-context-agricultural-land,issue.wild-animals,agricultural_land_sq_km,AG.LND.AGRI.K2,Agricultural land (sq. km),country_context_agricultural_land_denominator,direct_context,area,2635.2,,"2,635.20 sq km",sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.3""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-agricultural-land,"comparable only as WDI agricultural-land context denominator, not as animal suffering estimate",partial_context_only,WDI agricultural-land context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,68d32178d5806c1d34cd29f34159fe7742668aea1d981f20d60a045943f24eee,sha256,3696853,2026-07-07T10:23:54Z
wdi-context-mng-ag-lnd-agri-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,MNG,MNG,Mongolia,country-context-agricultural-land,issue.wild-animals,agricultural_land_sq_km,AG.LND.AGRI.K2,Agricultural land (sq. km),country_context_agricultural_land_denominator,direct_context,area,1074672.457,,"1,074,672.46 sq km",sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.3""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-agricultural-land,"comparable only as WDI agricultural-land context denominator, not as animal suffering estimate",partial_context_only,WDI agricultural-land context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,68d32178d5806c1d34cd29f34159fe7742668aea1d981f20d60a045943f24eee,sha256,3696853,2026-07-07T10:23:54Z
wdi-context-mnp-ag-lnd-agri-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,MNP,MNP,Northern Mariana Islands,country-context-agricultural-land,issue.wild-animals,agricultural_land_sq_km,AG.LND.AGRI.K2,Agricultural land (sq. km),country_context_agricultural_land_denominator,direct_context,area,5.4,,5.40 sq km,sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.3""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-agricultural-land,"comparable only as WDI agricultural-land context denominator, not as animal suffering estimate",partial_context_only,WDI agricultural-land context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,68d32178d5806c1d34cd29f34159fe7742668aea1d981f20d60a045943f24eee,sha256,3696853,2026-07-07T10:23:54Z
wdi-context-moz-ag-lnd-agri-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,MOZ,MOZ,Mozambique,country-context-agricultural-land,issue.wild-animals,agricultural_land_sq_km,AG.LND.AGRI.K2,Agricultural land (sq. km),country_context_agricultural_land_denominator,direct_context,area,415123.32,,"415,123.32 sq km",sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.3""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-agricultural-land,"comparable only as WDI agricultural-land context denominator, not as animal suffering estimate",partial_context_only,WDI agricultural-land context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,68d32178d5806c1d34cd29f34159fe7742668aea1d981f20d60a045943f24eee,sha256,3696853,2026-07-07T10:23:54Z
wdi-context-mrt-ag-lnd-agri-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,MRT,MRT,Mauritania,country-context-agricultural-land,issue.wild-animals,agricultural_land_sq_km,AG.LND.AGRI.K2,Agricultural land (sq. km),country_context_agricultural_land_denominator,direct_context,area,397100,,"397,100 sq km",sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.3""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-agricultural-land,"comparable only as WDI agricultural-land context denominator, not as animal suffering estimate",partial_context_only,WDI agricultural-land context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,68d32178d5806c1d34cd29f34159fe7742668aea1d981f20d60a045943f24eee,sha256,3696853,2026-07-07T10:23:54Z
wdi-context-mus-ag-lnd-agri-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,MUS,MUS,Mauritius,country-context-agricultural-land,issue.wild-animals,agricultural_land_sq_km,AG.LND.AGRI.K2,Agricultural land (sq. km),country_context_agricultural_land_denominator,direct_context,area,859.574,,859.57 sq km,sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.3""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-agricultural-land,"comparable only as WDI agricultural-land context denominator, not as animal suffering estimate",partial_context_only,WDI agricultural-land context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,68d32178d5806c1d34cd29f34159fe7742668aea1d981f20d60a045943f24eee,sha256,3696853,2026-07-07T10:23:54Z
wdi-context-mwi-ag-lnd-agri-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,MWI,MWI,Malawi,country-context-agricultural-land,issue.wild-animals,agricultural_land_sq_km,AG.LND.AGRI.K2,Agricultural land (sq. km),country_context_agricultural_land_denominator,direct_context,area,60500,,"60,500 sq km",sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.3""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-agricultural-land,"comparable only as WDI agricultural-land context denominator, not as animal suffering estimate",partial_context_only,WDI agricultural-land context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,68d32178d5806c1d34cd29f34159fe7742668aea1d981f20d60a045943f24eee,sha256,3696853,2026-07-07T10:23:54Z
wdi-context-mys-ag-lnd-agri-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,MYS,MYS,Malaysia,country-context-agricultural-land,issue.wild-animals,agricultural_land_sq_km,AG.LND.AGRI.K2,Agricultural land (sq. km),country_context_agricultural_land_denominator,direct_context,area,85710,,"85,710 sq km",sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.3""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-agricultural-land,"comparable only as WDI agricultural-land context denominator, not as animal suffering estimate",partial_context_only,WDI agricultural-land context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,68d32178d5806c1d34cd29f34159fe7742668aea1d981f20d60a045943f24eee,sha256,3696853,2026-07-07T10:23:54Z
wdi-context-nam-ag-lnd-agri-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,NAM,NAM,Namibia,country-context-agricultural-land,issue.wild-animals,agricultural_land_sq_km,AG.LND.AGRI.K2,Agricultural land (sq. km),country_context_agricultural_land_denominator,direct_context,area,388120,,"388,120 sq km",sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.3""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-agricultural-land,"comparable only as WDI agricultural-land context denominator, not as animal suffering estimate",partial_context_only,WDI agricultural-land context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,68d32178d5806c1d34cd29f34159fe7742668aea1d981f20d60a045943f24eee,sha256,3696853,2026-07-07T10:23:54Z
wdi-context-ncl-ag-lnd-agri-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,NCL,NCL,New Caledonia,country-context-agricultural-land,issue.wild-animals,agricultural_land_sq_km,AG.LND.AGRI.K2,Agricultural land (sq. km),country_context_agricultural_land_denominator,direct_context,area,1840.3,,"1,840.30 sq km",sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.3""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-agricultural-land,"comparable only as WDI agricultural-land context denominator, not as animal suffering estimate",partial_context_only,WDI agricultural-land context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,68d32178d5806c1d34cd29f34159fe7742668aea1d981f20d60a045943f24eee,sha256,3696853,2026-07-07T10:23:54Z
wdi-context-ner-ag-lnd-agri-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,NER,NER,Niger,country-context-agricultural-land,issue.wild-animals,agricultural_land_sq_km,AG.LND.AGRI.K2,Agricultural land (sq. km),country_context_agricultural_land_denominator,direct_context,area,465985,,"465,985 sq km",sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.3""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-agricultural-land,"comparable only as WDI agricultural-land context denominator, not as animal suffering estimate",partial_context_only,WDI agricultural-land context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,68d32178d5806c1d34cd29f34159fe7742668aea1d981f20d60a045943f24eee,sha256,3696853,2026-07-07T10:23:54Z
wdi-context-nga-ag-lnd-agri-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,NGA,NGA,Nigeria,country-context-agricultural-land,issue.wild-animals,agricultural_land_sq_km,AG.LND.AGRI.K2,Agricultural land (sq. km),country_context_agricultural_land_denominator,direct_context,area,693982.088,,"693,982.09 sq km",sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.3""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-agricultural-land,"comparable only as WDI agricultural-land context denominator, not as animal suffering estimate",partial_context_only,WDI agricultural-land context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,68d32178d5806c1d34cd29f34159fe7742668aea1d981f20d60a045943f24eee,sha256,3696853,2026-07-07T10:23:54Z
wdi-context-nic-ag-lnd-agri-k2,release-candidate-2026-07-07.country-context.v0,release-candidate-2026-07-07.country-context.v0,NIC,NIC,Nicaragua,country-context-agricultural-land,issue.wild-animals,agricultural_land_sq_km,AG.LND.AGRI.K2,Agricultural land (sq. km),country_context_agricultural_land_denominator,direct_context,area,50910,,"50,910 sq km",sq km,none,,2023,latest_non_null_wdi_year,2023,method.wdi-country-context-latest-non-null,method.wdi-country-context-latest-non-null.v0,transform.wdi-country-context-latest-non-null.v0,"[""world-bank-wdi-api""]","[""snapshot.release-candidate-2026-07-07.country-context.v0.world-bank-wdi-api.3""]",cc-by-4.0-world-bank-wdi,The World Bank: World Development Indicators: data source as indicated in indicator metadata; include data-provider attribution; do not imply World Bank endorsement.,context_only,Context denominator from World Bank WDI; not a pain/suffering measurement and not sufficient for country profile promotion.,context-denominator-agricultural-land,"comparable only as WDI agricultural-land context denominator, not as animal suffering estimate",partial_context_only,WDI agricultural-land context parsed from latest non-null value; not a canonical pain/suffering profile,"[""owid-land-animals-slaughtered"",""owid-farmed-fish-killed"",""owid-wild-caught-fish"",""owid-farmed-crustaceans"",""owid-insecticide-use-fao"",""fishcount-farmed-fish"",""fishcount-farmed-decapods""]",not_promoted_context_only,Context-only parsing for country denominators and land-context layers; not pain/suffering measurements; no country promotion without later normalization and promotion gates.,68d32178d5806c1d34cd29f34159fe7742668aea1d981f20d60a045943f24eee,sha256,3696853,2026-07-07T10:23:54Z
