dataset_code,dataset_name,provider_name,element_code,element_label,item_code,item_label,include_status,classification_basis,double_counting_risk_note,method_status,allowed_use_scope
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,547,Raspberries,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,549,Gooseberries,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,550,Currants,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,552,Blueberries,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,554,Cranberries,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,558,Other berries and fruits of the genus vaccinium n.e.c.,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,560,Grapes,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,564,Wine,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,567,Watermelons,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,568,Cantaloupes and other melons,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,569,Figs,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,571,"Mangoes, guavas and mangosteens",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,572,Avocados,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,574,Pineapples,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,577,Dates,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,587,Persimmons,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,591,Cashewapple,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,592,Kiwi fruit,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,600,Papayas,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,603,"Other tropical fruits, n.e.c.",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,619,"Other fruits, n.e.c.",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,656,"Coffee, green",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,661,Cocoa beans,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,667,Tea leaves,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,671,Maté leaves,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,675,"Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,677,Hop cones,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,687,"Pepper (Piper spp.), raw",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,689,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,692,"Vanilla, raw",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,693,"Cinnamon and cinnamon-tree flowers, raw",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,698,"Cloves (whole stems), raw",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,702,"Nutmeg, mace, cardamoms, raw",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,720,"Ginger, raw",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,723,"Other stimulant, spice and aromatic crops, n.e.c.",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,748,"Peppermint, spearmint",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,754,"Pyrethrum, dried flowers",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,767,"Cotton lint, ginned",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,771,"Flax, raw or retted",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,777,"True hemp, raw or retted",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,778,"Kapok fibre, raw",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,780,"Jute, raw or retted",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,782,"Kenaf, and other textile bast fibres, raw or retted",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,788,"Ramie, raw or retted",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,789,"Sisal, raw",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,800,"Agave fibres, raw, n.e.c.",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,809,"Abaca, manila hemp, raw",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,813,"Coir, raw",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,821,"Other fibre crops, raw, n.e.c.",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,826,Unmanufactured tobacco,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,836,Natural rubber in primary forms,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,839,"Balata, gutta-percha, guayule, chicle and similar natural gums in primary forms or in plates, sheets or strip",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,866,Cattle,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,867,"Meat of cattle with the bone, fresh or chilled",candidate_primary_meat_item,"ChatGPT-reviewed primary meat whitelist; expected_label='Meat of cattle with the bone, fresh or chilled'; metadata_label='Meat of cattle with the bone, fresh or chilled'",Candidate direct primary meat item for element 5320 filter design; series URL is still inferred and not fetched.,candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,868,"Edible offal of cattle, fresh, chilled or frozen",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,869,"Cattle fat, unrendered",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,882,Raw milk of cattle,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,885,"Cream, fresh",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,886,Butter of cow milk,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,887,Ghee from cow milk,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,888,Skim milk of cows,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,889,"Whole milk, condensed",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,890,"Whey, condensed",excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
QCL,Production: Crops and livestock products,Food and Agriculture Organization of the United Nations,5320,Producing Animals/Slaughtered,891,Yoghurt,excluded_non_primary_or_aggregate_or_derivative,Not in ChatGPT-reviewed primary meat whitelist or manual-review animal list.,"Excluded from first filter design because QCL includes live animals, offal, fat, milk, derivative, crop, aggregate, and other non-primary-meat items.",candidate_filter_design_only_not_parse_eligible,filter design only; no numeric parsing; no country promotion
